timestamp_local,app_temp,clouds,clouds_hi,clouds_low,clouds_mid,datetime,dewpt,dhi,dni,ghi,ozone,pod,pop,precip,pres,rh,slp,snow,snow_depth,solar_rad,temp,timestamp_utc,ts,uv,vis,weather,wind_cdir,wind_cdir_full,wind_dir,wind_gust_spd,wind_spd,PV_Power,declination_angle,altitude_angle,azimuth_angle
2023-03-17 00:00:00,30.7,21,84,0,0,2023-03-16:17,22.2,0.0,0.0,0.0,259.3,n,0,0,1010.0,71,1010.5,0,0,0.0,27.9,2023-03-16T17:00:00,1678986000,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",S,south,190,7.63,4.98,0.0,-0.03518,-1.36333,0.0
2023-03-17 01:00:00,30.3,13,50,0,0,2023-03-16:18,22.4,0.0,0.0,0.0,258.3,n,0,0,1010.0,73,1010.5,0,0,0.0,27.6,2023-03-16T18:00:00,1678989600,0.0,24.128,"{'code': 801, 'icon': 'c02n', 'description': 'Few clouds'}",SSW,south-southwest,193,6.8,4.37,0.0,-0.03518,-1.23913,0.91794
2023-03-17 02:00:00,29.9,25,100,0,0,2023-03-16:19,22.1,0.0,0.0,0.0,257.0,n,0,0,1009.0,73,1009.5,0,0,0.0,27.4,2023-03-16T19:00:00,1678993200,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",SSW,south-southwest,195,7.11,4.43,0.0,-0.03518,-1.01331,1.23605
2023-03-17 03:00:00,29.6,23,92,0,0,2023-03-16:20,22.2,0.0,0.0,0.0,256.5,n,0,0,1009.0,74,1009.5,0,0,0.0,27.2,2023-03-16T20:00:00,1678996800,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",SSW,south-southwest,193,6.82,4.09,0.0,-0.03518,-0.76761,1.38114
2023-03-17 04:00:00,29.3,14,54,10,0,2023-03-16:21,22.2,0.0,0.0,0.0,257.0,n,0,0,1009.0,75,1009.5,0,0,0.0,27.0,2023-03-16T21:00:00,1679000400,0.0,24.128,"{'code': 801, 'icon': 'c02n', 'description': 'Few clouds'}",S,south,187,6.22,3.57,0.0,-0.03518,-0.51611,1.47185
2023-03-17 05:00:00,29.3,25,100,0,0,2023-03-16:22,22.4,0.0,0.0,0.0,258.0,n,0,0,1009.5,76,1010.0,0,0,0.0,26.9,2023-03-16T22:00:00,1679004000,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",S,south,180,6.1,3.45,0.0,-0.03518,-0.26254,1.54179
2023-03-17 06:00:00,29.1,25,100,0,0,2023-03-16:23,22.3,0.0,0.0,0.0,259.8,n,0,0,1010.0,76,1010.5,0,0,0.0,26.9,2023-03-16T23:00:00,1679007600,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",S,south,176,6.1,3.27,35.4125,-0.03518,-0.00845,1.53664
2023-03-17 07:00:00,29.8,25,100,0,0,2023-03-17:00,22.4,46.65,415.61,95.19,260.3,d,0,0,1010.5,75,1011.5,0,0,88.336494,27.2,2023-03-17T00:00:00,1679011200,1.4,24.128,"{'code': 802, 'icon': 'c02d', 'description': 'Scattered clouds'}",S,south,173,6.11,3.41,894.3154,-0.03518,0.24507,1.47137
2023-03-17 08:00:00,31.3,15,61,0,0,2023-03-17:01,21.8,82.8,710.99,347.63,260.8,d,0,0,1011.0,67,1012.0,0,0,325.76898,28.6,2023-03-17T01:00:00,1679014800,2.1,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,181,5.3,3.89,1531.7964,-0.03518,0.49678,1.39447
2023-03-17 09:00:00,33.0,16,63,0,0,2023-03-17:02,20.6,103.78,839.26,600.01,261.5,d,0,0,1011.5,55,1012.5,0,0,564.86957,30.6,2023-03-17T02:00:00,1679018400,3.7,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,185,4.51,3.92,3523.5237,-0.03518,0.74438,1.28983
2023-03-17 10:00:00,34.5,13,51,0,0,2023-03-17:03,19.9,117.18,908.75,814.16,262.0,d,0,0,1011.5,48,1012.0,0,0,769.37744,32.3,2023-03-17T03:00:00,1679022000,6.2,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,186,3.9,3.92,4984.8999,-0.03518,0.98213,1.11962
2023-03-17 11:00:00,35.5,21,84,1,0,2023-03-17:04,19.3,125.3,946.85,967.15,261.5,d,0,0,1011.5,43,1012.0,0,0,911.6524,33.6,2023-03-17T04:00:00,1679025600,8.0,24.128,"{'code': 802, 'icon': 'c02d', 'description': 'Scattered clouds'}",S,south,184,3.42,4.04,4560.9585,-0.03518,1.19061,0.77123
2023-03-17 12:00:00,37.1,17,9,17,0,2023-03-17:05,19.6,129.06,963.54,1044.34,259.0,d,0,0,1010.5,41,1011.0,0,0,986.5852,34.8,2023-03-17T05:00:00,1679029200,9.7,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,179,3.2,4.38,4374.436,-0.03518,1.29296,0.0
2023-03-17 13:00:00,37.6,54,78,54,0,2023-03-17:06,19.0,128.79,962.36,1038.66,258.0,d,0,0,1009.0,38,1009.5,0,0,868.8058,35.5,2023-03-17T06:00:00,1679032800,6.8,24.128,"{'code': 803, 'icon': 'c03d', 'description': 'Broken clouds'}",S,south,180,3.62,4.82,4167.5938,-0.03518,1.19061,-0.77123
2023-03-17 14:00:00,37.5,84,74,84,0,2023-03-17:07,18.7,124.47,943.08,950.65,258.5,d,0,0,1007.5,37,1008.0,0,0,424.6431,35.6,2023-03-17T07:00:00,1679036400,3.8,24.128,"{'code': 804, 'icon': 'c04d', 'description': 'Overcast clouds'}",S,south,176,3.5,5.39,3844.1541,-0.03518,0.98213,-1.11962
2023-03-17 15:00:00,36.4,69,26,69,0,2023-03-17:08,18.4,115.71,901.54,788.38,259.0,d,0,0,1007.0,38,1007.5,0,0,545.9962,34.8,2023-03-17T08:00:00,1679040000,3.3,24.128,"{'code': 803, 'icon': 'c03d', 'description': 'Broken clouds'}",S,south,176,3.22,5.7,3266.6851,-0.03518,0.74438,-1.28983
2023-03-17 16:00:00,35.8,0,0,0,0,2023-03-17:09,18.1,101.47,826.37,567.55,259.3,d,0,0,1006.5,38,1007.0,0,0,539.6735,34.5,2023-03-17T09:00:00,1679043600,3.8,24.128,"{'code': 800, 'icon': 'c01d', 'description': 'Clear Sky'}",S,south,184,3.61,5.2,2353.7051,-0.03518,0.49678,-1.39447
2023-03-17 17:00:00,36.1,1,5,0,0,2023-03-17:10,18.3,79.13,685.66,312.43,259.0,d,0,0,1006.0,38,1006.5,0,0,297.0914,34.7,2023-03-17T10:00:00,1679047200,2.1,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,186,4.01,5.2,851.4131,-0.03518,0.24507,-1.47137
2023-03-17 18:00:00,34.4,3,10,0,0,2023-03-17:11,19.2,39.22,341.03,65.54,259.5,d,0,0,1006.5,45,1007.0,0,0,62.09026,32.7,2023-03-17T11:00:00,1679050800,1.6,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,182,5.3,5.78,110.1166,-0.03518,-0.00845,-1.53664
2023-03-17 19:00:00,33.0,1,5,0,0,2023-03-17:12,20.6,0.0,0.0,0.0,259.0,n,0,0,1007.0,55,1007.5,0,0,0.0,30.7,2023-03-17T12:00:00,1679054400,0.0,24.128,"{'code': 801, 'icon': 'c02n', 'description': 'Few clouds'}",S,south,173,7.0,5.55,0.0,-0.03518,-0.26254,-1.54179
2023-03-17 20:00:00,32.4,4,15,0,0,2023-03-17:13,20.8,0.0,0.0,0.0,258.3,n,0,0,1007.5,58,1008.0,0,0,0.0,29.9,2023-03-17T13:00:00,1679058000,0.0,24.128,"{'code': 801, 'icon': 'c02n', 'description': 'Few clouds'}",SSE,south-southeast,167,7.03,4.91,0.0,-0.03518,-0.51611,-1.47185
2023-03-17 21:00:00,32.4,2,6,0,0,2023-03-17:14,21.3,0.0,0.0,0.0,258.8,n,0,0,1008.0,61,1008.5,0,0,0.0,29.7,2023-03-17T14:00:00,1679061600,0.0,24.128,"{'code': 801, 'icon': 'c02n', 'description': 'Few clouds'}",S,south,178,6.62,4.28,0.0,-0.03518,-0.76761,-1.38114
2023-03-17 22:00:00,32.0,25,99,0,0,2023-03-17:15,22.0,0.0,0.0,0.0,258.5,n,0,0,1009.0,66,1009.5,0,0,0.0,29.0,2023-03-17T15:00:00,1679065200,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",S,south,190,6.7,4.62,0.0,-0.03518,-1.01331,-1.23605
2023-03-17 23:00:00,31.7,25,100,0,0,2023-03-17:16,22.8,0.0,0.0,0.0,258.3,n,0,0,1009.0,72,1009.5,0,0,0.0,28.4,2023-03-17T16:00:00,1679068800,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",SSW,south-southwest,205,7.13,4.83,0.0,-0.03518,-1.23913,-0.91794
2023-03-18 00:00:00,30.9,25,100,0,0,2023-03-17:17,22.8,0.0,0.0,0.0,259.5,n,0,0,1008.5,74,1009.5,0,0,0.0,27.8,2023-03-17T17:00:00,1679072400,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",SSW,south-southwest,210,6.91,4.63,0.0,-0.02816,-1.3563,0.0
2023-03-18 01:00:00,30.5,14,54,0,0,2023-03-17:18,22.6,0.0,0.0,0.0,260.5,n,0,0,1008.5,74,1009.0,0,0,0.0,27.7,2023-03-17T18:00:00,1679076000,0.0,24.128,"{'code': 801, 'icon': 'c02n', 'description': 'Few clouds'}",SSW,south-southwest,202,6.61,4.21,0.0,-0.02816,-1.23462,0.90151
2023-03-18 02:00:00,30.3,29,91,29,0,2023-03-17:19,22.5,0.0,0.0,0.0,259.8,n,0,0,1008.0,74,1008.5,0,0,0.0,27.6,2023-03-17T19:00:00,1679079600,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",S,south,188,5.72,3.53,0.0,-0.02816,-1.01048,1.22392
2023-03-18 03:00:00,30.2,60,100,60,0,2023-03-17:20,22.4,0.0,0.0,0.0,258.8,n,0,0,1007.5,74,1008.0,0,0,0.0,27.5,2023-03-17T20:00:00,1679083200,0.0,24.128,"{'code': 803, 'icon': 'c03n', 'description': 'Broken clouds'}",S,south,177,5.32,3.42,0.0,-0.02816,-0.76548,1.37185
2023-03-18 04:00:00,30.6,25,100,25,0,2023-03-17:21,22.6,0.0,0.0,0.0,258.3,n,0,0,1008.0,74,1008.5,0,0,0.0,27.7,2023-03-17T21:00:00,1679086800,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",S,south,170,5.01,3.37,0.0,-0.02816,-0.5143,1.46405
2023-03-18 05:00:00,30.2,25,100,0,0,2023-03-17:22,22.6,0.0,0.0,0.0,258.0,n,0,0,1008.0,75,1008.5,0,0,0.0,27.4,2023-03-17T22:00:00,1679090400,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",S,south,175,5.6,3.63,0.0,-0.02816,-0.26085,1.53474
2023-03-18 06:00:00,30.1,27,100,27,0,2023-03-17:23,22.7,0.0,0.0,0.0,258.0,n,0,0,1008.5,76,1009.0,0,0,0.0,27.3,2023-03-17T23:00:00,1679094000,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",S,south,172,6.32,3.7,64.3702,-0.02816,-0.00677,1.54346
2023-03-18 07:00:00,30.4,47,98,47,0,2023-03-18:00,22.7,47.22,421.08,97.76,257.5,d,0,0,1009.0,75,1009.5,0,0,84.787094,27.6,2023-03-18T00:00:00,1679097600,1.1,24.128,"{'code': 803, 'icon': 'c03d', 'description': 'Broken clouds'}",S,south,171,6.5,4.33,1000.9189,-0.02816,0.24687,1.47837
2023-03-18 08:00:00,31.9,56,100,56,0,2023-03-18:01,22.3,83.08,712.74,350.61,258.0,d,0,0,1010.0,68,1010.5,0,0,285.08383,28.8,2023-03-18T01:00:00,1679101200,1.4,24.128,"{'code': 803, 'icon': 'c03d', 'description': 'Broken clouds'}",S,south,175,6.21,4.75,1914.5824,-0.02816,0.49883,1.40212
2023-03-18 09:00:00,32.9,42,100,42,0,2023-03-18:02,21.2,103.94,840.01,602.89,258.3,d,0,0,1010.5,59,1011.5,0,0,537.5611,30.1,2023-03-18T02:00:00,1679104800,2.9,24.128,"{'code': 803, 'icon': 'c03d', 'description': 'Broken clouds'}",S,south,179,5.3,4.64,3034.6458,-0.02816,0.74688,1.29877
2023-03-18 10:00:00,34.6,2,6,0,0,2023-03-18:03,20.4,117.29,909.07,816.76,259.3,d,0,0,1011.0,50,1011.5,0,0,770.6679,32.2,2023-03-18T03:00:00,1679108400,6.7,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,186,4.51,4.32,2697.1243,-0.02816,0.98551,1.13073
2023-03-18 11:00:00,36.4,5,20,0,0,2023-03-18:04,19.7,125.37,946.93,969.37,259.3,d,0,0,1010.0,43,1010.5,0,0,917.0804,34.1,2023-03-18T04:00:00,1679112000,9.1,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,185,4.21,4.57,2967.7085,-0.02816,1.19575,0.78421
2023-03-18 12:00:00,37.4,25,100,0,0,2023-03-18:05,19.2,129.1,963.49,1046.15,258.8,d,0,0,1009.0,39,1009.5,0,0,982.7355,35.3,2023-03-18T05:00:00,1679115600,9.1,24.128,"{'code': 802, 'icon': 'c02d', 'description': 'Scattered clouds'}",S,south,182,4.0,4.78,5546.6987,-0.02816,1.29998,0.0
2023-03-18 13:00:00,37.6,25,98,2,0,2023-03-18:06,19.1,128.81,962.23,1040.07,258.0,d,0,0,1008.0,38,1008.5,0,0,977.61584,35.6,2023-03-18T06:00:00,1679119200,9.0,24.128,"{'code': 802, 'icon': 'c02d', 'description': 'Scattered clouds'}",S,south,177,3.81,5.04,4422.896,-0.02816,1.19575,-0.78421
2023-03-18 14:00:00,38.2,25,100,4,0,2023-03-18:07,19.3,124.48,942.91,951.69,257.3,d,0,0,1007.0,38,1007.5,0,0,893.96594,35.9,2023-03-18T07:00:00,1679122800,7.5,24.128,"{'code': 802, 'icon': 'c02d', 'description': 'Scattered clouds'}",S,south,180,3.8,5.4,5895.501,-0.02816,0.98551,-1.13073
2023-03-18 15:00:00,38.1,25,100,0,0,2023-03-18:08,19.3,115.71,901.36,789.13,257.0,d,0,0,1006.0,38,1006.5,0,0,741.84796,35.8,2023-03-18T08:00:00,1679126400,5.3,24.128,"{'code': 802, 'icon': 'c02d', 'description': 'Scattered clouds'}",S,south,182,3.81,5.47,3243.5544,-0.02816,0.74688,-1.29877
2023-03-18 16:00:00,37.2,25,100,0,0,2023-03-18:09,18.8,101.47,826.25,568.1,257.0,d,0,0,1005.5,38,1006.0,0,0,534.5388,35.3,2023-03-18T09:00:00,1679130000,3.2,24.128,"{'code': 802, 'icon': 'c02d', 'description': 'Scattered clouds'}",S,south,184,3.83,5.08,2504.5027,-0.02816,0.49883,-1.40212
2023-03-18 17:00:00,36.2,22,88,0,0,2023-03-18:10,18.6,79.15,685.73,312.86,257.0,d,0,0,1005.5,39,1006.0,0,0,295.54657,34.6,2023-03-18T10:00:00,1679133600,1.8,24.128,"{'code': 802, 'icon': 'c02d', 'description': 'Scattered clouds'}",S,south,183,4.71,5.35,818.7416,-0.02816,0.24687,-1.47837
2023-03-18 18:00:00,34.9,25,100,0,0,2023-03-18:11,19.2,39.31,341.92,65.88,257.5,d,0,0,1006.0,44,1007.0,0,0,61.896263,33.1,2023-03-18T11:00:00,1679137200,1.4,24.128,"{'code': 802, 'icon': 'c02d', 'description': 'Scattered clouds'}",S,south,183,5.3,5.35,46.8648,-0.02816,-0.00677,-1.54346
2023-03-18 19:00:00,33.5,24,96,0,0,2023-03-18:12,20.4,0.0,0.0,0.0,257.5,n,0,0,1007.0,53,1007.5,0,0,0.0,31.2,2023-03-18T12:00:00,1679140800,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",S,south,180,6.1,4.81,0.0,-0.02816,-0.26085,-1.53474
2023-03-18 20:00:00,33.0,22,89,0,0,2023-03-18:13,21.1,0.0,0.0,0.0,258.3,n,0,0,1007.5,58,1008.0,0,0,0.0,30.3,2023-03-18T13:00:00,1679144400,0.0,24.128,"{'code': 802, 'icon': 'c02n', 'description': 'Scattered clouds'}",S,south,184,6.93,5.06,0.0,-0.02816,-0.5143,-1.46405
2023-03-18 21:00:00,32.2,7,26,0,0,2023-03-18:14,21.6,0.0,0.0,0.0,257.5,n,0,0,1008.0,63,1008.5,0,0,0.0,29.4,2023-03-18T14:00:00,1679148000,0.0,24.128,"{'code': 801, 'icon': 'c02n', 'description': 'Few clouds'}",S,south,191,8.21,6.03,0.0,-0.02816,-0.76548,-1.37185
2023-03-18 22:00:00,32.0,0,0,0,0,2023-03-18:15,22.3,0.0,0.0,0.0,256.5,n,0,0,1008.5,68,1009.0,0,0,0.0,28.8,2023-03-18T15:00:00,1679151600,0.0,24.128,"{'code': 800, 'icon': 'c01n', 'description': 'Clear Sky'}",SSW,south-southwest,192,9.41,6.38,0.0,-0.02816,-1.01048,-1.22392
2023-03-18 23:00:00,31.4,2,10,0,0,2023-03-18:16,22.5,0.0,0.0,0.0,255.9,n,0,0,1009.0,71,1009.5,0,0,0.0,28.3,2023-03-18T16:00:00,1679155200,0.0,24.128,"{'code': 801, 'icon': 'c02n', 'description': 'Few clouds'}",S,south,191,7.42,4.86,0.0,-0.02816,-1.23462,-0.90151
2023-03-19 00:00:00,30.9,7,28,0,0,2023-03-18:17,22.6,0.0,0.0,0.0,255.9,n,0,0,1009.5,73,1010.0,0,0,0.0,27.9,2023-03-18T17:00:00,1679158800,0.0,24.128,"{'code': 801, 'icon': 'c02n', 'description': 'Few clouds'}",SSW,south-southwest,200,5.71,3.69,0.0,-0.02113,-1.34927,0.0
2023-03-19 01:00:00,30.9,7,5,7,0,2023-03-18:18,22.8,0.0,0.0,0.0,256.0,n,0,0,1008.5,74,1009.5,0,0,0.0,27.9,2023-03-18T18:00:00,1679162400,0.0,24.128,"{'code': 801, 'icon': 'c02n', 'description': 'Few clouds'}",SSW,south-southwest,192,6.11,4.08,0.0,-0.02113,-1.23002,0.88548
2023-03-19 02:00:00,30.5,1,3,0,0,2023-03-18:19,22.6,0.0,0.0,0.0,256.5,n,0,0,1008.0,74,1008.5,0,0,0.0,27.7,2023-03-18T19:00:00,1679166000,0.0,24.128,"{'code': 800, 'icon': 'c01n', 'description': 'Clear Sky'}",S,south,191,6.4,4.21,0.0,-0.02113,-1.00758,1.21189
2023-03-19 03:00:00,30.4,1,2,0,0,2023-03-18:20,22.7,0.0,0.0,0.0,257.8,n,0,0,1007.0,75,1007.5,0,0,0.0,27.6,2023-03-18T20:00:00,1679169600,0.0,24.128,"{'code': 800, 'icon': 'c01n', 'description': 'Clear Sky'}",SSW,south-southwest,196,6.5,3.94,0.0,-0.02113,-0.76331,1.36259
2023-03-19 04:00:00,29.9,0,0,0,0,2023-03-18:21,22.6,0.0,0.0,0.0,258.0,n,0,0,1007.0,76,1008.0,0,0,0.0,27.2,2023-03-18T21:00:00,1679173200,0.0,24.128,"{'code': 800, 'icon': 'c01n', 'description': 'Clear Sky'}",SSW,south-southwest,196,6.1,3.28,0.0,-0.02113,-0.51246,1.45626
2023-03-19 05:00:00,29.7,1,3,0,0,2023-03-18:22,22.7,0.0,0.0,0.0,257.3,n,0,0,1008.0,77,1008.5,0,0,0.0,27.1,2023-03-18T22:00:00,1679176800,0.0,24.128,"{'code': 800, 'icon': 'c01n', 'description': 'Clear Sky'}",S,south,177,5.62,3.21,0.0,-0.02113,-0.25915,1.52768
2023-03-19 06:00:00,29.7,0,0,0,0,2023-03-18:23,22.7,0.0,0.0,0.0,258.5,n,0,0,1008.5,77,1009.0,0,0,0.0,27.1,2023-03-18T23:00:00,1679180400,0.0,24.128,"{'code': 800, 'icon': 'c01n', 'description': 'Clear Sky'}",S,south,171,5.71,3.42,27.4573,-0.02113,-0.00508,1.55029
2023-03-19 07:00:00,30.5,0,0,0,0,2023-03-19:00,22.9,47.77,426.46,100.35,258.5,d,0,0,1009.0,76,1009.5,0,0,93.73238,27.6,2023-03-19T00:00:00,1679184000,1.7,24.128,"{'code': 800, 'icon': 'c01d', 'description': 'Clear Sky'}",S,south,174,5.6,3.41,977.8589,-0.02113,0.24866,1.48539
2023-03-19 08:00:00,32.5,7,27,0,0,2023-03-19:01,22.4,83.34,714.46,353.57,257.8,d,0,0,1010.0,67,1010.5,0,0,331.04352,29.2,2023-03-19T01:00:00,1679187600,2.2,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,174,6.31,5.02,2260.4319,-0.02113,0.50085,1.40979
2023-03-19 09:00:00,34.0,1,5,0,0,2023-03-19:02,21.3,104.1,840.75,605.74,257.0,d,0,0,1010.5,56,1011.0,0,0,569.53546,31.1,2023-03-19T02:00:00,1679191200,4.2,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,178,5.91,5.31,3119.4272,-0.02113,0.74935,1.30775
2023-03-19 10:00:00,35.5,3,11,0,0,2023-03-19:03,20.2,117.39,909.37,819.31,256.3,d,0,0,1010.5,47,1011.0,0,0,773.6774,33.0,2023-03-19T03:00:00,1679194800,6.7,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,182,5.42,5.17,4588.0459,-0.02113,0.98884,1.14197
2023-03-19 11:00:00,36.8,0,1,0,0,2023-03-19:04,19.7,125.43,947.0,971.55,256.3,d,0,0,1010.0,42,1010.5,0,0,919.3339,34.4,2023-03-19T04:00:00,1679198400,9.5,24.128,"{'code': 800, 'icon': 'c01d', 'description': 'Clear Sky'}",S,south,185,5.0,5.52,5366.1562,-0.02113,1.20084,0.79755
2023-03-19 12:00:00,37.7,0,2,0,0,2023-03-19:05,19.6,129.13,963.42,1047.91,255.1,d,0,0,1009.0,40,1009.5,0,0,992.18866,35.3,2023-03-19T05:00:00,1679202000,11.0,24.128,"{'code': 800, 'icon': 'c01d', 'description': 'Clear Sky'}",S,south,189,4.82,5.75,5357.958,-0.02113,1.30702,0.0
2023-03-19 13:00:00,37.9,1,5,0,0,2023-03-19:06,19.2,128.83,962.08,1041.42,254.4,d,0,0,1007.5,38,1008.0,0,0,987.0835,35.7,2023-03-19T06:00:00,1679205600,10.8,24.128,"{'code': 801, 'icon': 'c02d', 'description': 'Few clouds'}",S,south,185,4.7,5.77,6342.0264,-0.02113,1.20084,-0.79755
